League,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HomeShots,AwayShots,HomeCorners,AwayCorners,Bet365HomeOdds,Bet365DrawOdds,Bet365AwayOdds,AvgHomeOdds,AvgDrawOdds,AvgAwayOdds
I1,2023-09-18,Salernitana,Torino,0,3,A,14,11,1,2,3.6,3.25,2.2,3.51,3.23,2.21
I1,2023-09-18,Verona,Bologna,0,0,D,9,11,3,4,3.1,3.3,2.38,2.98,3.31,2.44
I1,2023-09-22,Salernitana,Frosinone,1,1,D,19,9,8,6,2.5,3.2,2.9,2.52,3.26,2.95
I1,2023-09-22,Lecce,Genoa,1,0,H,18,8,4,3,2.45,3.2,3.1,2.46,3.11,3.17
I1,2023-09-23,Milan,Verona,1,0,H,9,10,2,3,1.36,4.75,9.0,1.38,4.87,8.61
I1,2023-09-23,Sassuolo,Juventus,4,2,H,18,15,6,3,4.0,4.0,1.8,4.23,3.93,1.8
I1,2023-09-23,Lazio,Monza,1,1,D,8,16,1,3,1.8,3.8,4.2,1.8,3.82,4.42
I1,2023-09-24,Empoli,Inter,0,1,A,7,23,3,6,9.0,5.25,1.33,8.92,5.42,1.33
I1,2023-09-24,Atalanta,Cagliari,2,0,H,10,11,7,7,1.4,5.0,8.0,1.39,4.94,7.85
I1,2023-09-24,Udinese,Fiorentina,0,2,A,20,6,10,3,3.2,3.5,2.25,3.1,3.45,2.3
I1,2023-09-24,Bologna,Napoli,0,0,D,5,12,5,5,3.75,3.6,1.91,3.72,3.64,1.99
I1,2023-09-24,Torino,Roma,1,1,D,13,11,7,1,3.1,2.9,2.6,3.07,3.05,2.55
I1,2023-09-26,Juventus,Lecce,1,0,H,14,2,5,1,1.5,4.2,7.0,1.5,4.27,7.05
I1,2023-09-27,Cagliari,Milan,1,3,A,16,17,3,5,5.25,3.8,1.67,5.43,3.89,1.66
I1,2023-09-27,Empoli,Salernitana,1,0,H,13,14,10,2,2.3,3.3,3.2,2.34,3.27,3.22
I1,2023-09-27,Verona,Atalanta,0,1,A,11,8,4,1,4.2,3.75,1.83,4.43,3.73,1.82
I1,2023-09-27,Inter,Sassuolo,1,2,A,13,13,8,6,1.33,5.5,8.0,1.33,5.72,8.57
I1,2023-09-27,Lazio,Torino,2,0,H,6,7,4,2,2.15,3.25,3.5,2.15,3.32,3.61
I1,2023-09-27,Napoli,Udinese,4,1,H,23,13,8,4,1.36,5.0,8.5,1.38,5.08,8.39
I1,2023-09-28,Frosinone,Fiorentina,1,1,D,11,19,8,10,3.75,3.6,1.95,3.7,3.64,2.0
I1,2023-09-28,Monza,Bologna,0,0,D,12,7,7,5,2.38,3.3,3.0,2.42,3.34,2.99
I1,2023-09-28,Genoa,Roma,4,1,H,8,13,1,7,3.8,3.25,2.05,3.76,3.25,2.12
I1,2023-09-30,Lecce,Napoli,0,4,A,9,15,3,7,4.75,3.8,1.75,4.73,3.8,1.76
I1,2023-09-30,Milan,Lazio,2,0,H,14,13,7,1,1.73,3.6,5.0,1.77,3.7,4.84
I1,2023-09-30,Salernitana,Inter,0,4,A,12,16,3,3,8.0,4.75,1.4,7.79,4.78,1.42
I1,2023-10-01,Bologna,Empoli,3,0,H,21,12,2,6,1.62,4.0,5.5,1.66,4.01,5.18
I1,2023-10-01,Udinese,Genoa,2,2,D,11,8,5,0,2.38,3.1,3.2,2.38,3.15,3.26
I1,2023-10-01,Atalanta,Juventus,0,0,D,15,5,5,2,2.5,3.4,2.8,2.51,3.45,2.82
I1,2023-10-01,Roma,Frosinone,2,0,H,11,8,7,3,1.44,4.2,8.0,1.45,4.43,7.62
I1,2023-10-02,Sassuolo,Monza,0,1,A,19,13,7,4,2.25,3.75,2.88,2.2,3.8,3.02
I1,2023-10-02,Torino,Verona,0,0,D,8,5,10,1,1.85,3.5,4.33,1.89,3.4,4.47
I1,2023-10-02,Fiorentina,Cagliari,3,0,H,14,6,4,2,1.5,4.2,7.0,1.49,4.36,6.96
I1,2023-10-06,Empoli,Udinese,0,0,D,18,11,5,7,3.1,3.25,2.38,3.12,3.34,2.38
I1,2023-10-06,Lecce,Sassuolo,1,1,D,13,14,5,3,2.55,3.4,2.7,2.57,3.5,2.74
I1,2023-10-07,Inter,Bologna,2,2,D,14,8,7,7,1.36,5.5,7.5,1.39,5.1,7.98
I1,2023-10-07,Juventus,Torino,2,0,H,17,10,7,3,1.91,3.3,4.33,1.93,3.35,4.46
I1,2023-10-07,Genoa,Milan,0,1,A,7,12,3,2,4.2,3.5,1.91,4.06,3.54,1.95
I1,2023-10-08,Monza,Salernitana,3,0,H,16,8,7,7,1.7,3.8,5.0,1.68,3.92,5.15
I1,2023-10-08,Frosinone,Verona,2,1,H,11,16,2,4,2.35,3.3,3.1,2.38,3.28,3.13
I1,2023-10-08,Lazio,Atalanta,3,2,H,12,12,4,6,2.7,3.3,2.63,2.81,3.3,2.61
I1,2023-10-08,Cagliari,Roma,1,4,A,16,11,4,3,4.75,3.3,1.83,4.71,3.46,1.84
I1,2023-10-08,Napoli,Fiorentina,1,3,A,16,12,6,4,1.6,4.2,5.5,1.61,4.22,5.32
I1,2023-10-21,Verona,Napoli,1,3,A,15,22,5,8,5.5,3.75,1.65,5.45,3.95,1.65
I1,2023-10-21,Torino,Inter,0,3,A,7,14,2,4,5.5,3.6,1.7,5.11,3.7,1.74
I1,2023-10-21,Sassuolo,Lazio,0,2,A,9,18,5,7,2.7,3.5,2.5,2.71,3.66,2.5
I1,2023-10-22,Roma,Monza,1,0,H,21,11,8,5,1.7,3.6,5.25,1.72,3.79,4.99
I1,2023-10-22,Bologna,Frosinone,2,1,H,12,12,4,5,1.73,3.75,5.0,1.75,3.77,4.84
I1,2023-10-22,Salernitana,Cagliari,2,2,D,13,13,8,5,2.2,3.2,3.5,2.32,3.19,3.31
I1,2023-10-22,Atalanta,Genoa,2,0,H,13,15,8,4,1.55,3.8,6.5,1.55,4.07,6.51
I1,2023-10-22,Milan,Juventus,0,1,A,7,14,6,3,2.25,3.4,3.2,2.3,3.28,3.31
I1,2023-10-23,Udinese,Lecce,1,1,D,12,12,2,7,2.2,3.3,3.4,2.19,3.26,3.56
I1,2023-10-23,Fiorentina,Empoli,0,2,A,19,7,13,3,1.44,4.33,8.0,1.44,4.76,7.25
I1,2023-10-27,Genoa,Salernitana,1,0,H,8,7,7,0,1.73,3.6,5.25,1.75,3.67,5.06
I1,2023-10-28,Sassuolo,Bologna,1,1,D,17,9,6,2,2.6,3.4,2.63,2.67,3.48,2.64
I1,2023-10-28,Lecce,Torino,0,1,A,11,10,3,0,2.75,3.0,2.8,2.77,3.02,2.85
I1,2023-10-28,Juventus,Verona,1,0,H,30,7,5,1,1.36,5.0,8.0,1.37,4.98,9.14
I1,2023-10-29,Cagliari,Frosinone,4,3,H,24,10,5,7,2.3,3.3,3.2,2.33,3.4,3.12
I1,2023-10-29,Monza,Udinese,1,1,D,10,10,10,3,2.0,3.6,3.6,2.1,3.52,3.54
I1,2023-10-29,Inter,Roma,1,0,H,19,3,8,0,1.62,4.0,5.5,1.64,3.94,5.56
I1,2023-10-29,Napoli,Milan,2,2,D,17,20,6,4,2.2,3.4,3.3,2.25,3.37,3.31
I1,2023-10-30,Empoli,Atalanta,0,3,A,9,18,3,6,5.25,3.75,1.67,4.92,3.96,1.7
I1,2023-10-30,Lazio,Fiorentina,1,0,H,11,9,0,4,2.25,3.25,3.25,2.3,3.42,3.17
I1,2023-11-03,Bologna,Lazio,1,0,H,6,11,2,6,2.63,3.2,2.75,2.72,3.15,2.79
I1,2023-11-04,Salernitana,Napoli,0,2,A,10,21,8,9,7.0,4.75,1.44,6.94,4.9,1.44
I1,2023-11-04,Atalanta,Inter,1,2,A,14,10,6,1,3.3,3.5,2.15,3.35,3.5,2.17
I1,2023-11-04,Milan,Udinese,0,1,A,14,12,11,5,1.45,4.5,7.0,1.46,4.56,7.22
I1,2023-11-05,Verona,Monza,1,3,A,16,12,2,6,3.2,3.25,2.3,3.15,3.28,2.36
I1,2023-11-05,Cagliari,Genoa,2,1,H,12,8,1,1,2.7,3.2,2.7,2.75,3.21,2.7
I1,2023-11-05,Roma,Lecce,2,1,H,15,15,5,2,1.57,3.8,6.5,1.57,3.93,6.35
I1,2023-11-05,Fiorentina,Juventus,0,1,A,25,4,9,2,2.9,3.2,2.55,2.88,3.3,2.54
I1,2023-11-06,Frosinone,Empoli,2,1,H,17,10,9,2,2.0,3.6,3.6,2.11,3.55,3.45
I1,2023-11-06,Torino,Sassuolo,2,1,H,21,5,9,2,2.15,3.4,3.4,2.15,3.44,3.45
I1,2023-11-10,Sassuolo,Salernitana,2,2,D,29,9,11,0,1.65,4.2,4.75,1.69,4.14,4.8
I1,2023-11-10,Genoa,Verona,1,0,H,16,7,6,7,1.91,3.3,4.33,1.95,3.28,4.49
I1,2023-11-11,Lecce,Milan,2,2,D,14,10,3,1,5.0,3.6,1.75,5.08,3.68,1.74
I1,2023-11-11,Juventus,Cagliari,2,1,H,18,11,12,4,1.36,5.0,8.0,1.38,4.91,8.69
I1,2023-11-11,Monza,Torino,1,1,D,12,12,3,1,2.5,3.1,3.0,2.48,3.16,3.07
I1,2023-11-12,Napoli,Empoli,0,1,A,18,8,8,3,1.22,7.0,11.0,1.23,6.73,11.96
I1,2023-11-12,Fiorentina,Bologna,2,1,H,12,11,0,3,2.0,3.4,3.8,2.07,3.47,3.65
I1,2023-11-12,Udinese,Atalanta,1,1,D,13,8,7,7,3.75,3.5,2.0,3.73,3.49,2.03
I1,2023-11-12,Lazio,Roma,0,0,D,7,8,4,1,3.0,3.0,2.63,2.96,3.11,2.61
I1,2023-11-12,Inter,Frosinone,2,0,H,21,12,9,4,1.18,8.0,13.0,1.19,7.53,14.11
I1,2023-11-25,Salernitana,Lazio,2,1,H,13,13,4,9,4.75,3.75,1.75,4.68,3.71,1.79
I1,2023-11-25,Atalanta,Napoli,1,2,A,16,11,5,4,2.7,3.4,2.63,2.68,3.43,2.66
I1,2023-11-25,Milan,Fiorentina,1,0,H,9,20,3,11,2.1,3.3,3.5,2.12,3.42,3.6
I1,2023-11-26,Cagliari,Monza,1,1,D,17,12,10,11,2.88,3.25,2.5,2.88,3.32,2.53
I1,2023-11-26,Empoli,Sassuolo,3,4,A,11,17,6,5,2.75,3.6,2.4,2.74,3.63,2.48
I1,2023-11-26,Frosinone,Genoa,2,1,H,9,13,4,2,2.5,3.25,2.88,2.5,3.24,2.99
I1,2023-11-26,Roma,Udinese,3,1,H,12,6,7,1,1.62,3.8,5.75,1.64,3.88,5.76
I1,2023-11-26,Juventus,Inter,1,1,D,4,8,1,0,3.3,3.25,2.25,3.38,3.26,2.28
I1,2023-11-27,Verona,Lecce,2,2,D,19,14,4,2,2.75,3.0,2.88,2.7,3.01,2.94
I1,2023-11-27,Bologna,Torino,2,0,H,13,9,3,2,2.3,3.25,3.2,2.34,3.18,3.31
I1,2023-12-01,Monza,Juventus,1,2,A,16,18,7,3,4.2,3.3,1.95,4.1,3.41,1.99
I1,2023-12-02,Genoa,Empoli,1,1,D,21,9,5,3,1.91,3.6,3.8,1.96,3.44,4.15
I1,2023-12-02,Lazio,Cagliari,1,0,H,10,9,4,3,1.62,4.0,5.25,1.63,4.03,5.55
I1,2023-12-02,Milan,Frosinone,3,1,H,10,15,6,7,1.44,4.5,7.5,1.44,4.74,7.17
I1,2023-12-03,Lecce,Bologna,1,1,D,14,11,6,3,3.0,3.2,2.45,3.05,3.17,2.5
I1,2023-12-03,Fiorentina,Salernitana,3,0,H,22,11,3,2,1.45,4.75,7.0,1.45,4.72,6.96
I1,2023-12-03,Udinese,Verona,3,3,D,12,13,5,3,1.7,3.6,5.25,1.73,3.67,5.15
I1,2023-12-03,Sassuolo,Roma,1,2,A,8,15,1,11,3.8,3.75,1.91,3.87,3.73,1.94
I1,2023-12-03,Napoli,Inter,0,3,A,15,11,6,4,2.8,3.5,2.4,2.89,3.49,2.44
I1,2023-12-04,Torino,Atalanta,3,0,H,9,10,4,3,2.9,3.2,2.45,3.03,3.2,2.49
I1,2023-12-08,Juventus,Napoli,1,0,H,11,13,3,6,2.25,3.25,3.25,2.31,3.26,3.3
I1,2023-12-09,Verona,Lazio,1,1,D,5,14,1,7,4.2,3.4,1.95,4.02,3.43,1.99
I1,2023-12-09,Atalanta,Milan,3,2,H,19,14,6,4,2.5,3.2,3.0,2.53,3.29,2.91
I1,2023-12-09,Inter,Udinese,4,0,H,17,11,6,1,1.29,6.5,9.0,1.27,6.04,10.9
I1,2023-12-10,Frosinone,Torino,0,0,D,11,16,3,8,3.4,3.2,2.25,3.37,3.28,2.24
I1,2023-12-10,Monza,Genoa,1,0,H,6,16,2,3,2.15,3.1,3.75,2.17,3.23,3.62
I1,2023-12-10,Salernitana,Bologna,1,2,A,9,10,5,1,3.75,3.3,2.05,3.71,3.32,2.11
I1,2023-12-10,Roma,Fiorentina,1,1,D,4,14,1,6,2.1,3.3,3.5,2.12,3.32,3.65
I1,2023-12-11,Empoli,Lecce,1,1,D,18,14,8,3,2.55,3.2,3.0,2.5,3.28,2.92
I1,2023-12-11,Cagliari,Sassuolo,2,1,H,18,8,10,4,2.3,3.5,3.0,2.34,3.57,2.95
I1,2023-12-15,Genoa,Juventus,1,1,D,11,11,6,8,4.75,3.2,1.91,4.77,3.21,1.92
I1,2023-12-16,Lecce,Frosinone,2,1,H,18,11,5,4,2.15,3.3,3.5,2.15,3.41,3.5
I1,2023-12-16,Napoli,Cagliari,2,1,H,21,9,5,3,1.33,5.0,9.5,1.33,5.51,9.2
I1,2023-12-16,Torino,Empoli,1,0,H,10,7,6,4,1.6,3.8,6.0,1.61,3.94,5.97
I1,2023-12-17,Milan,Monza,3,0,H,17,21,4,5,1.62,4.33,5.0,1.62,4.14,5.37
I1,2023-12-17,Fiorentina,Verona,1,0,H,5,19,1,6,1.4,5.0,7.0,1.44,4.68,7.53
I1,2023-12-17,Udinese,Sassuolo,2,2,D,9,21,1,13,2.25,3.5,3.1,2.26,3.59,3.1
I1,2023-12-17,Bologna,Roma,2,0,H,8,8,0,4,2.38,3.0,3.25,2.44,3.04,3.28
I1,2023-12-17,Lazio,Inter,0,2,A,13,12,8,7,4.75,3.8,1.73,4.87,3.72,1.76
I1,2023-12-18,Atalanta,Salernitana,4,1,H,20,10,10,7,1.3,5.5,10.0,1.31,5.61,9.8
I1,2023-12-22,Empoli,Lazio,0,2,A,21,14,8,9,4.2,3.4,1.91,4.13,3.44,1.96
I1,2023-12-22,Sassuolo,Genoa,1,2,A,12,14,3,6,2.25,3.3,3.25,2.28,3.38,3.22
I1,2023-12-22,Monza,Fiorentina,0,1,A,7,14,1,4,2.88,3.2,2.55,2.9,3.25,2.55
I1,2023-12-22,Salernitana,Milan,2,2,D,19,21,6,6,8.0,4.5,1.44,7.31,4.79,1.43
I1,2023-12-23,Frosinone,Juventus,1,2,A,10,13,8,8,6.0,3.75,1.62,5.68,3.83,1.64
I1,2023-12-23,Bologna,Atalanta,1,0,H,9,12,2,3,2.7,3.2,2.75,2.73,3.17,2.77
I1,2023-12-23,Torino,Udinese,1,1,D,14,10,8,2,1.75,3.5,5.0,1.78,3.52,5.01
I1,2023-12-23,Inter,Lecce,2,0,H,20,11,16,2,1.22,7.0,11.0,1.23,6.48,13.23
I1,2023-12-23,Verona,Cagliari,2,0,H,13,12,11,7,2.38,3.25,3.1,2.39,3.29,3.1
I1,2023-12-23,Roma,Napoli,2,0,H,17,7,4,0,3.0,3.1,2.5,3.01,3.18,2.52
I1,2023-12-29,Fiorentina,Torino,1,0,H,12,6,4,2,2.1,3.2,3.6,2.19,3.2,3.65
I1,2023-12-29,Napoli,Monza,0,0,D,25,8,10,1,1.62,4.0,5.5,1.63,4.1,5.43
I1,2023-12-29,Genoa,Inter,1,1,D,13,16,8,2,5.5,3.8,1.65,5.85,3.73,1.66
I1,2023-12-29,Lazio,Frosinone,3,1,H,13,11,6,2,1.67,3.8,5.25,1.66,3.88,5.44
I1,2023-12-30,Atalanta,Lecce,1,0,H,17,15,5,6,1.4,4.6,8.0,1.44,4.56,7.76
I1,2023-12-30,Cagliari,Empoli,0,0,D,15,5,8,6,2.05,3.4,3.6,2.07,3.49,3.64
I1,2023-12-30,Udinese,Bologna,3,0,H,15,14,7,7,3.5,3.1,2.25,3.5,3.14,2.28
I1,2023-12-30,Milan,Sassuolo,1,0,H,20,12,6,5,1.45,4.75,6.5,1.46,4.88,6.56
I1,2023-12-30,Verona,Salernitana,0,1,A,11,9,7,6,1.91,3.4,4.2,1.94,3.5,4.14
I1,2023-12-30,Juventus,Roma,1,0,H,13,11,2,2,2.05,3.0,4.2,2.1,3.11,4.14
I1,2024-01-05,Bologna,Genoa,1,1,D,21,3,11,2,2.05,3.0,4.33,2.06,3.07,4.3
I1,2024-01-06,Inter,Verona,2,1,H,15,8,7,0,1.17,8.0,13.0,1.17,7.55,16.59
I1,2024-01-06,Frosinone,Monza,2,3,A,10,7,5,1,2.63,3.3,2.7,2.66,3.38,2.68
I1,2024-01-06,Lecce,Cagliari,1,1,D,15,14,7,6,2.2,3.25,3.4,2.22,3.32,3.42
I1,2024-01-06,Sassuolo,Fiorentina,1,0,H,7,9,1,8,3.25,3.5,2.15,3.24,3.55,2.2
I1,2024-01-07,Empoli,Milan,0,3,A,17,13,6,6,5.25,3.8,1.67,5.1,4.07,1.65
I1,2024-01-07,Torino,Napoli,3,0,H,10,10,2,5,2.9,3.2,2.5,2.96,3.23,2.51
I1,2024-01-07,Udinese,Lazio,1,2,A,13,7,4,4,3.5,3.2,2.2,3.48,3.22,2.23
I1,2024-01-07,Salernitana,Juventus,1,2,A,8,18,2,8,7.5,4.5,1.4,8.27,4.61,1.41
I1,2024-01-07,Roma,Atalanta,1,1,D,16,8,6,5,2.4,3.2,3.1,2.38,3.23,3.16
I1,2024-01-13,Genoa,Torino,0,0,D,11,6,8,4,2.9,3.0,2.63,2.94,2.97,2.69
I1,2024-01-13,Napoli,Salernitana,2,1,H,20,6,8,3,1.33,5.0,8.5,1.33,5.46,8.98
I1,2024-01-13,Verona,Empoli,2,1,H,12,14,5,9,2.15,3.25,3.5,2.2,3.3,3.49
I1,2024-01-13,Monza,Inter,1,5,A,9,20,4,5,7.0,4.0,1.5,6.67,4.42,1.5
I1,2024-01-14,Lazio,Lecce,1,0,H,8,11,2,5,1.65,3.6,5.75,1.66,3.74,5.65
I1,2024-01-14,Cagliari,Bologna,2,1,H,4,11,2,5,3.0,3.1,2.5,3.07,3.08,2.51
I1,2024-01-14,Fiorentina,Udinese,2,2,D,10,12,4,4,1.67,3.75,5.5,1.67,3.85,5.36
I1,2024-01-14,Milan,Roma,3,1,H,17,12,2,5,2.2,3.2,3.5,2.16,3.24,3.63
I1,2024-01-15,Atalanta,Frosinone,5,0,H,21,8,8,2,1.44,4.5,7.5,1.43,4.74,7.13
I1,2024-01-16,Juventus,Sassuolo,3,0,H,12,8,5,2,1.4,4.2,8.5,1.41,4.71,7.94
I1,2024-01-20,Roma,Verona,2,1,H,9,12,1,2,1.44,4.2,8.5,1.46,4.28,7.94
I1,2024-01-20,Udinese,Milan,2,3,A,11,15,5,7,4.0,3.8,1.85,4.07,3.71,1.89
I1,2024-01-21,Frosinone,Cagliari,3,1,H,17,9,8,4,2.4,3.4,2.9,2.38,3.45,2.98
I1,2024-01-21,Empoli,Monza,3,0,H,9,15,1,7,2.8,3.3,2.55,2.81,3.36,2.54
I1,2024-01-21,Salernitana,Genoa,1,2,A,11,5,5,5,3.6,3.2,2.15,3.61,3.2,2.18
I1,2024-01-21,Lecce,Juventus,0,3,A,12,15,5,5,6.0,3.5,1.65,5.95,3.64,1.65
I1,2024-01-26,Cagliari,Torino,1,2,A,25,16,8,2,3.5,3.2,2.2,3.56,3.17,2.23
I1,2024-01-27,Atalanta,Udinese,2,0,H,14,13,4,4,1.5,4.5,6.0,1.5,4.45,6.44
I1,2024-01-27,Juventus,Empoli,1,1,D,9,16,6,7,1.29,5.5,10.0,1.29,5.41,11.24
I1,2024-01-27,Milan,Bologna,2,2,D,14,15,4,1,1.67,3.75,5.25,1.71,3.79,5.03
I1,2024-01-28,Genoa,Lecce,2,1,H,19,19,3,8,2.1,3.1,4.0,2.08,3.12,4.07
I1,2024-01-28,Monza,Sassuolo,1,0,H,12,14,4,5,2.25,3.4,3.2,2.28,3.52,3.06
I1,2024-01-28,Verona,Frosinone,1,1,D,15,11,1,9,2.45,3.3,2.9,2.43,3.39,2.92
I1,2024-01-28,Lazio,Napoli,0,0,D,10,5,4,3,2.25,3.3,3.3,2.28,3.21,3.36
I1,2024-01-28,Fiorentina,Inter,0,1,A,14,8,7,6,4.2,3.6,1.85,4.06,3.65,1.9
I1,2024-01-29,Salernitana,Roma,1,2,A,15,5,5,1,5.25,3.8,1.67,5.46,3.8,1.66
I1,2024-02-02,Lecce,Fiorentina,3,2,H,16,10,1,3,3.75,3.2,2.1,3.71,3.3,2.13
I1,2024-02-03,Empoli,Genoa,0,0,D,15,10,6,6,3.0,3.0,2.6,2.97,3.07,2.62
I1,2024-02-03,Udinese,Monza,0,0,D,21,3,7,4,2.25,3.3,3.3,2.28,3.37,3.25
I1,2024-02-03,Frosinone,Milan,2,3,A,7,13,2,4,5.0,4.2,1.62,4.85,4.26,1.66
I1,2024-02-03,Bologna,Sassuolo,4,2,H,19,12,7,4,1.7,3.75,5.0,1.75,3.76,4.88
I1,2024-02-04,Torino,Salernitana,0,0,D,13,3,10,1,1.5,4.0,7.5,1.5,4.12,7.28
I1,2024-02-04,Napoli,Verona,2,1,H,19,12,9,2,1.4,4.5,8.5,1.41,4.69,7.94
I1,2024-02-04,Atalanta,Lazio,3,1,H,19,7,6,1,2.05,3.4,3.75,2.07,3.36,3.74
I1,2024-02-04,Inter,Juventus,1,0,H,15,12,6,4,1.8,3.5,4.75,1.81,3.51,4.77
I1,2024-02-05,Roma,Cagliari,4,0,H,20,12,7,5,1.44,4.33,7.5,1.47,4.45,7.05
I1,2024-02-09,Salernitana,Empoli,1,3,A,13,17,4,8,2.38,3.2,3.2,2.41,3.19,3.2
I1,2024-02-10,Cagliari,Lazio,1,3,A,13,12,7,8,3.5,3.3,2.15,3.6,3.25,2.18
I1,2024-02-10,Roma,Inter,2,4,A,8,10,3,8,4.2,3.5,1.91,4.34,3.47,1.9
I1,2024-02-10,Sassuolo,Torino,1,1,D,11,13,5,4,3.4,3.3,2.2,3.33,3.35,2.25
I1,2024-02-11,Fiorentina,Frosinone,5,1,H,18,11,2,5,1.5,4.33,6.5,1.52,4.39,6.16
I1,2024-02-11,Bologna,Lecce,4,0,H,16,14,4,3,1.73,3.6,5.25,1.71,3.59,5.36
I1,2024-02-11,Monza,Verona,0,0,D,11,10,5,2,2.05,3.4,3.75,2.09,3.3,3.77
I1,2024-02-11,Genoa,Atalanta,1,4,A,15,14,7,4,3.75,3.3,2.05,3.78,3.3,2.09
I1,2024-02-11,Milan,Napoli,1,0,H,10,12,1,2,1.95,3.6,3.8,1.95,3.69,3.78
I1,2024-02-12,Juventus,Udinese,0,1,A,14,8,8,4,1.44,4.5,8.0,1.42,4.51,8.25
I1,2024-02-14,Bologna,Fiorentina,2,0,H,18,12,2,3,2.3,3.2,3.2,2.37,3.23,3.19
I1,2024-02-16,Torino,Lecce,2,0,H,12,8,5,5,1.8,3.4,4.75,1.82,3.44,4.9
I1,2024-02-16,Inter,Salernitana,4,0,H,26,1,18,0,1.14,8.5,15.0,1.14,8.75,18.92
I1,2024-02-17,Napoli,Genoa,1,1,D,25,6,7,2,1.6,3.75,6.0,1.63,3.88,5.88
I1,2024-02-17,Verona,Juventus,2,2,D,14,18,5,4,5.75,3.5,1.67,5.72,3.63,1.68
I1,2024-02-17,Atalanta,Sassuolo,3,0,H,28,12,11,5,1.36,5.5,8.0,1.36,5.44,8.04
I1,2024-02-18,Lazio,Bologna,1,2,A,12,11,8,3,2.3,3.1,3.4,2.33,3.11,3.36
I1,2024-02-18,Empoli,Fiorentina,1,1,D,5,9,0,3,3.75,3.3,2.05,3.62,3.37,2.11
I1,2024-02-18,Udinese,Cagliari,1,1,D,17,5,3,4,1.91,3.6,4.0,1.89,3.57,4.24
I1,2024-02-18,Frosinone,Roma,0,3,A,25,13,10,2,3.8,3.75,1.91,3.81,3.75,1.93
I1,2024-02-18,Monza,Milan,4,2,H,12,16,7,3,4.75,3.5,1.8,4.52,3.7,1.8
I1,2024-02-22,Torino,Lazio,0,2,A,24,7,7,4,2.4,2.9,3.25,2.47,2.94,3.29
I1,2024-02-23,Bologna,Verona,2,0,H,12,7,11,1,1.55,3.8,7.0,1.57,3.91,6.62
I1,2024-02-24,Sassuolo,Empoli,2,3,A,19,14,4,1,2.2,3.4,3.3,2.24,3.4,3.29
I1,2024-02-24,Salernitana,Monza,0,2,A,11,17,7,11,3.0,3.1,2.5,2.95,3.23,2.52
I1,2024-02-24,Genoa,Udinese,2,0,H,19,5,8,3,2.25,3.0,3.6,2.31,3.0,3.57
I1,2024-02-25,Juventus,Frosinone,3,2,H,22,7,8,3,1.3,5.5,10.0,1.32,5.46,9.61
I1,2024-02-25,Cagliari,Napoli,1,1,D,8,9,4,3,4.2,3.75,1.83,4.15,3.71,1.87
I1,2024-02-25,Lecce,Inter,0,4,A,14,11,7,10,7.0,4.5,1.44,7.32,4.65,1.43
I1,2024-02-25,Milan,Atalanta,1,1,D,20,8,5,3,2.38,3.4,3.0,2.36,3.5,2.95
I1,2024-02-26,Roma,Torino,3,2,H,6,14,0,4,1.91,3.25,4.5,1.94,3.31,4.33
I1,2024-02-26,Fiorentina,Lazio,2,1,H,22,5,13,2,2.25,3.1,3.5,2.3,3.2,3.31
I1,2024-02-28,Sassuolo,Napoli,1,6,A,5,27,5,10,4.0,3.8,1.8,4.25,3.93,1.8
I1,2024-02-28,Inter,Atalanta,4,0,H,15,6,4,1,1.62,4.0,5.5,1.63,4.09,5.35
I1,2024-03-01,Lazio,Milan,0,1,A,11,14,2,5,3.5,3.2,2.2,3.49,3.27,2.22
I1,2024-03-02,Udinese,Salernitana,1,1,D,18,17,5,6,1.65,3.8,5.75,1.67,3.83,5.43
I1,2024-03-02,Monza,Roma,1,4,A,16,12,6,3,3.75,3.4,2.05,3.65,3.47,2.07
I1,2024-03-02,Torino,Fiorentina,0,0,D,8,14,4,5,2.63,3.0,2.9,2.67,3.07,2.89
I1,2024-03-03,Verona,Sassuolo,1,0,H,10,13,2,10,2.2,3.4,3.25,2.26,3.43,3.2
I1,2024-03-03,Empoli,Cagliari,0,1,A,16,8,9,2,2.15,3.25,3.6,2.15,3.34,3.56
I1,2024-03-03,Frosinone,Lecce,1,1,D,15,11,12,8,2.25,3.3,3.3,2.28,3.43,3.17
I1,2024-03-03,Atalanta,Bologna,1,2,A,11,11,6,2,1.91,3.4,4.2,1.95,3.48,4.04
I1,2024-03-03,Napoli,Juventus,2,1,H,14,18,2,1,2.38,3.1,3.3,2.39,3.13,3.22
I1,2024-03-04,Inter,Genoa,2,1,H,16,10,4,5,1.3,5.75,9.5,1.27,5.67,11.85
I1,2024-03-08,Napoli,Torino,1,1,D,22,11,13,7,1.75,3.6,5.0,1.77,3.57,5.03
I1,2024-03-09,Cagliari,Salernitana,4,2,H,12,12,5,4,1.83,3.6,4.33,1.86,3.66,4.3
I1,2024-03-09,Sassuolo,Frosinone,1,0,H,10,11,1,2,2.2,3.6,3.1,2.25,3.67,3.06
I1,2024-03-09,Bologna,Inter,0,1,A,19,5,7,2,3.5,3.3,2.15,3.47,3.34,2.19
I1,2024-03-09,Genoa,Monza,2,3,A,22,9,10,1,2.15,3.2,3.5,2.17,3.15,3.76
I1,2024-03-10,Lecce,Verona,0,1,A,15,13,11,6,2.2,3.25,3.4,2.26,3.18,3.47
